Component,Component,Test Case,TC Identifier,Test Type,Estimated Duration (min),Priority,Pass/Fail,LPS Ticket,Tester,Date,Test Name,Test Steps
Upgrades,,User group pages permission,3a,Manual,30,3,,,,,"https://issues.liferay.com/browse/LRQA-42909
Pre-upgrade steps:
1. Set up Liferay legacy portal 
2. Setup user groups/roles/permissions as defined in each test
Post-upgrade steps:
1. Connect Master to the same database
2. Upgrade the database with the upgrade tool
3. Start the app server
4. Perform the corresponding assertion checks per test","1. Start Liferay 6.1.30
2. Create the following regular roles:
   1. A role that allows a user to add, edit, and delete Message Board threads and categories in all sites
   2. A role that allows a user to add, edit, and delete Web Content in all sites
   3. A role that allows a user to add, edit, and delete Wiki pages in all sites
   4. A role that allows a user to add, edit, and delete Documents in all sites
   5. A role that allows a user to add, edit, and delete Blog entries in all sites
   6. A role that allows a user to manage Site memberships in all sites
3. Create three user groups
   1. One user group should be assigned the Administrator role
   2. One user group should be assigned the MB, Calendar, Wiki, Document, and Blog roles
   3. One user group should be assigned the Site membership role
4. Create at least eight users and assign two users to each user group, leaving two more users without a user group
5. Create at least two sites and make sure they both contains MB, Calendar, Wiki, Doc, and Blog assets
6. Assign one user who is not assigned a user group to each site
7. Upgrade to 7.1 and assert all permissions and roles persist [details to be added later]
8. Repeat steps 1-7 using 6.2.10.21"
Upgrades,,Roles assignment,3b,Manual,30,4,,,,,"https://issues.liferay.com/browse/LRQA-42910
Pre-upgrade steps:
1. Set up Liferay legacy portal 
2. Setup user groups/roles/permissions as defined in each test
Post-upgrade steps:
1. Connect Master to the same database
2. Upgrade the database with the upgrade tool
3. Start the app server
4. Perform the corresponding assertion checks per test","1. Start Liferay 6.1.30
2. Create the following roles:
   1. A site role that allows a user to add, edit, and delete Message Board threads and categories
   2. A site role that allows a user to add, edit, and delete Web Content
   3. A site role that allows a user to add, edit, and delete Wiki pages
   4. A site role that allows a user to add, edit, and delete Documents
   5. A site role that allows a user to add, edit, and delete Blog entries
   6. A site role that allows a user to manage Site memberships
   7. Create one regular role
   8. Create one organization role
3. Create several users and assign at least two users to each of the created site roles, one user to the created regular role plus one user to the regular admin role and one user to the organization admin role
4. Create at least two sites and make sure they both contains MB, Calendar, Wiki, Doc, and Blog assets.  Make sure at least one user with each site role is assigned to each site.
5. Upgrade to 7.1 and assert all permissions and roles persist [details to be added later]
6. Repeat steps 1-5 using 6.2.10.21[c][d]"
Upgrades,,Portlet permissions,3c,Functional,-,4,,,,,"PortletsPermissionsUpgrade.testcase
Pre-upgrade steps:
1. Set up Liferay legacy portal 
2. Setup user groups/roles/permissions as defined in each test
Post-upgrade steps:
1. Connect Master to the same database
2. Upgrade the database with the upgrade tool
3. Start the app server
4. Perform the corresponding assertion checks per test","1. Start Liferay 6.1.30
2. Create two sites with the following portlets and assets:
   1. Message Boards
   2. Web Content
   3. Wiki
   4. Documents
   5. Blogs
3. Modify each of the above portlets so that site members have additional permissions
4. Create several users and assign them to each site (no additional roles)
5. Upgrade to 7.1 and assert all permissions and roles persist [details to be added later]
6. Repeat steps 1-5 using 6.2.10.21"
Upgrades,,Test Group 4 - Site and Page Management,,,,,,,,,,
Upgrades,,"Personal, private, organization and user group sites",4a,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Site settings,4b,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Site memberships,4c,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Portlet configuration,4d,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Page configurations,4e,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Test Group 5 - Asset Persistence,,,,,,,,,,
Upgrades,,Draft articles,5a,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Structures and templates,5b,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Staged assets,5c,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Staged site pages with nested portlets,5d,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Assets display in nested portlets,5e,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Tagged and categorized assets,5f,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Deleted assets,5g,Manual,,,,,,,Delegate to other product teams,
Upgrades,,DDL record with populated web content fields,5h,Manual,,,,,,,Delegate to other product teams,
Upgrades,,DDL record with nested required fields,5i,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Creating Forms,5j,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Updating Forms,5k,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Workflow,5l,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Polls,5m,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Calendar,5n,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Message Boards,5o,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Documents and Media,5p,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Blogs,5q,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Notifications,5r,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Comments,5s,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Attachments,5t,Manual,,,,,,,Delegate to other product teams,
Upgrades,,Test Group 6 - User and System Management,,,,,,,,,,
Upgrades,,Organizations,6a,Functional,-,5,,,,,OrganizationUpgrade#AddUserandSuborganizationAfterUpgrade,"1. Assert that an organization can be added after running an upgrade
2. Add organization1 with Organization role of Organization administrator
3. Click Details and Change avatar picture
4. Click Organization Site and Add Public and Private Community Site pages
5. Add a message board thread to public site:
   1. Public Site - MB Thread Organization 1 Subject
   2. Public Site - MB Thread Organization 1 Body
6. Add a message board thread to private site:
   1. Private Site - MB Thread Organization 1 Subject
   2. Private Site - MB Thread Organization 1 Body
7. Add categorization tag: “org1”
8. Add address: org1 street, org1 city, California, 11111, US
9. Add phone number: 111-111-1111
10. Add 10 additional email addresses: org1@liferay.com, org2@liferay.com, etc.
11. Add website: https://www.liferay.com/ type: intranet
12. Add Services Monday to Friday 7:00 to 17:00, Sat 9:00 to 15:00
  

13. Add comment: “comments on Organization 1”
14. Add reminder query: “reminder query Organization 1”
15. Include steps to add User1 from testcase 6c - Users
16. Upgrade
17. Assert steps from testcase 6b
18. Assert able to delete org 1
19. Assert Parent org1 still present"
Upgrades,,Organizations (TS and 6.1.10 on MySQL),6b,Functional,-,4,,,,,OrganizationUpgrade#AddUserandSuborganizationAfterUpgrade,"1. Assert that an organization can be added after running an upgrade
2. Assert that a sub org can be added after upgrade
3. Assert a sub org can be added to an existing org after upgrade
4. Assert users can be added to orgs and suborgs, both pre[f] and post upgrade
5. Assert users are still added to orgs/suborgs post upgrade
6. Assert orgs and sub orgs can be modified
7. Assert orgs and sub orgs can be removed"
Upgrades,,Users,6c,Functional,-,5,,,,,UserUpgrade#ViewAndEditUserAfterUpgrade,"1. Add User1
2. Include details for User1
  
3. Add an avatar image
4. Assign to Organization1
5. Create a site and assign user to site
6. Assign Regular Role > Power User
7. Assign Organization Role > Organization Adminstrator for Organization 1 
8. Open personal public site and add a blog
9. Open personal private site and add at least two documents
  

   10. Go back to User > Edit > Categorization
   11. Add a tag “tag1”
   12. Click Addresses > Add address info:
  

   13. Add Phone Number: 555-555-5555
   14. Associate 10 different emails to user: test1@liferay.com, test2@liferay.com, etc.
   15. Add Website URL: https://www.google.com/ with type: Other
   16. Add Instant Messenger for Skype: OrgUser1Skype
   17. Edit Organization User 1 > Announcements  
   18. Check Email for General, News, and Test
  

   19. Click Display Settings and modify time zone to PST and Greeting with “Welcome Organization User1! This is a 6.1.30 edit!”
  

   20. Click Comments
   21. Add comment “This is a 6.1.30 comment!”
   22. Close Liferay instance
   23. Start Upgrade Process by following steps outlined here: https://github.com/liferay/liferay-qa-ee/blob/liferay-qa-docs/references/pages/upgrade-tool.markdown
   24. Assert information added is present in 7.1
   25. Assert that user is able to reset their password
   26. Edit the information for User 1 in each tab
   27. Delete the information for User 1 in each tab
   28. Delete User
   29. Edit Organization 1
   30. Delete Org 1
   31. Assert Parent Organization still present
   32. Edit Parent Org
   33. Delete Parent Org"
Upgrades,,System settings,6d,Functional,-,5,,,,,PortalConfigurationUpgrade#ViewPortalConfigurationAfterUpgrade,"Change system settings for different components
Assert that system settings did not change "
Upgrade Enhancments,Upgrade Enhancements,,,,,,,,,,,
Upgrade Enhancments,,Test Group 1 - Module Upgrade Framework,,,,,,,,,,
Upgrade Enhancments,,Revert fix packs with micro schema version changes (LPS-76926),1a,Functional,-,5,,,,,PatchingTool#RevertFixPack,"1. Start the latest release bundle (e.g. DXP 7.0 GA1)
2. Shutdown the portal, then install the latest fix pack
3. Delete the contents of osgi/state folder
4. Assert from patching tool logs that the latest fix pack was installed successfully using:
patching-tool info
5. Startup portal
6. Shutdown the portal
7. Revert the installed fix pack
                patching-tool revert
8. Delete the contents of osgi/state folder
9. Install FP40
10. Assert from patching tool logs that the fix pack was installed successfully using:
patching-tool info
  

11. Startup portal
12. Assert that rollback to an earlier fix pack succeeds without some components failing to start
13. Assert that portal can start without unsatisfied references. In Gogo shell, execute:
                ds:unsatisfied

"
Upgrade Enhancments,,Revert modules with micro schema version changes,1b,Functional,-,4,,,,,UpgradeEnhancment#RemoveModulesWithSchemaVersionChange,"1. Start up a master bundle
2. Modify a module to add an upgrade process which implements a micro change in the schema version. We will use chat service, updating the schema version to 1.0.2
3. Deploy the new version of the module.
4. Check that chat portlet works.
5. Revert to the old version of the module (1.0.1[a][b][c][d])[e][f][g]
6. Assert that rollback of the module does not cause some components to fail.
7. Assert that portal can start without unsatisfied references. In Gogo shell, execute:
                Ds:unsatisfied
8. Asset that there are no unsatisfied dependencies with release because of the schema version. In Gogo shell, execute:
   1. Dm wtf"
